ENGINEERING MATHEMATICS-I,1,1,1,PROF.S S BOSLO,CS493,2012,618,SP,now(),0000-00-00 00:00:00
ENGINEERING MATHEMATICS-II,1,2,1,DR.K S C,CS494,2015,435,SP,now(),0000-00-00 00:00:00
ENGINEERING MATHEMATICS-I,1,1,1,DR.K S C,CS495,2007,769,SP,now(),0000-00-00 00:00:00
ENGINEERING MATHEMATICS-II,1,2,1,DR.K S C,CS496,2007,664,SP,now(),0000-00-00 00:00:00
ENGINEERING MATHEMATICS-IV,1,4,1,DR.K S C,CS497,2008,665,SP,now(),0000-00-00 00:00:00
FUNDAMENTALS  OF BUSINESS ANALYTICS,1,0,1,DR.K S C,CS498,2008,326,WILEY,now(),0000-00-00 00:00:00
THE ART OF COMPUTER SYSTEM PERFORMANCE ANALYSIS,1,0,1,DR.K S C,CS499,2010,685,WILEY,now(),0000-00-00 00:00:00
COMPUTER SYSTEM PERFORMANCE EVALUVATION AND PREDICTION,1,0,1,RAJ JAIN,CS501,2012,525,DIGITAL P[RESS,now(),0000-00-00 00:00:00
FUNDAMENTALS  OF DATA STRUCTURE IN C,1,3,1,PAUL J-FORTIER,CS502,2ND,617,UP,now(),0000-00-00 00:00:00
COMPUTER AS COMPONENTS,1,0,1,HOROWITZ,CS503,2ND,507,MK,now(),0000-00-00 00:00:00
SOFTWARE ENGINEERING,1,3,1,WAYNE WALF,CS504,8TH,840,PEARSON,now(),0000-00-00 00:00:00
OPERATING SYSTEM,1,6,1,LAN SOMMERVILL ,CS505,1ST,,TECHNICAL,now(),0000-00-00 00:00:00
MICROPROCESSOR AND MICROCONTROLLER,1,3,1,I A DHOTRE,CS506,1ST,,TECHNICAL,now(),0000-00-00 00:00:00
BIG DAT BIG ANALYTICS,1,0,1,A P GODSE,CS507,2015,187,WILEY,now(),0000-00-00 00:00:00
THE DOUBT PROGRAMMING LANGUAGE,1,0,1,MICHAEL ,CS508,206,193,PEARSON,now(),0000-00-00 00:00:00
DATA BASE MANAGEMENT SYSTEM,1,5,1,GILLAD BRACHA,CS509,1ST,,TECHNICAL,now(),0000-00-00 00:00:00
CRYPHTOGRAPHY IN NETWORK SECURITY,1,7,1,SEEMA KEDAR,CS510,2ND,702,MCGH,now(),0000-00-00 00:00:00
COMPUTER NETWORKING,1,5,1,BEHROUZ A FOROUZAN,CS511,6TH ,888,PEARSON,now(),0000-00-00 00:00:00
COMPUTER AND COMMUNICATION NETWORK,1,5,1,JAMES F KUROSE,CS512,2015,617,PEARSON,now(),0000-00-00 00:00:00
CRYPHTOGRAPHY IN NETWORK SECURITY,1,0,1,NADER F MIR,CS513,2017,224,SUBHAS,now(),0000-00-00 00:00:00
COMPUTER NETWORKS,1,5,1,CHITRA RAVI,CS514,1ST,,TECHNICAL,now(),0000-00-00 00:00:00
DATA COMMUNICATION & NETWORKING,1,3,1,I A DHOTRE,CS515,1ST,,TECHNICAL,now(),0000-00-00 00:00:00
BASIC ELECTRICAL ENGINEERING,1,0,1,I A DHOTRE,CS516,2005,384,INTERLINE,now(),0000-00-00 00:00:00
BASIC ELECTRICAL ENGINEERING,1,0,1,N NARSIMHA SWAMY,CS517,NEW EDITION,480,LAKSHMI,now(),0000-00-00 00:00:00
ENGINEERING MATHEMATICS AND CIVIL ENGINEERING,1,0,1,R K RAJPUT,CS518,2003,338,NEWAGE,now(),0000-00-00 00:00:00
ELEMENTS OF CIVIL ENGG,1,0,1,S S BHAVI KATTI,CS519,3RD,322,SUBHAS,now(),0000-00-00 00:00:00
ENVIRONMENT STUDIES,1,0,1,K V RAO,CS520,6TH ,239,SUNSTAR,now(),0000-00-00 00:00:00
QUESTION BANK WITH SOLUTION ON CAED,1,0,1,DR. K GEETHA BALAKRISHNA,CS521,1ST/2007,177,C K LIBRARY,now(),0000-00-00 00:00:00
CHEMISTRY FOR ENGINEERING STUDENT,1,0,1,,CS522,2011,268,SUBHAS,now(),0000-00-00 00:00:00
ELEMENTS OF CIVIL ENGG,1,0,1,DR.B S JAI PRAKASH,CS523,,18,SPECTRUM,now(),0000-00-00 00:00:00
ENVIRONMENT STUDIES,1,0,1,,CS524,3RD,235,NEWAGE,now(),0000-00-00 00:00:00
BIOLOGY FOR CET & COMEDK,1,0,1,ANIL KUMAR D,CS525,2010,690,CENGAGE,now(),0000-00-00 00:00:00
PRINCIPLES OF MANAGEMENT,1,0,1,SHASHIKALA,CS526,4TH,413,TATA MCGRAW,now(),0000-00-00 00:00:00
GATE-13,1,0,1,P C TRIPATHI,CS527,87-12,677,ACE,now(),0000-00-00 00:00:00
COMPUTER & COMMUNICATION NETWORKS,1,0,1,ACE,CS528,2017,617,PEARSON,now(),0000-00-00 00:00:00
CLOUD COMPUTING,1,5,1,NADER F MIR,CS529,2011,637,WILEY,now(),0000-00-00 00:00:00
NETWORK SECURITY ESSENTIALS,1,0,1,RAJKUMAR B JAMES ANDREW,CS530,4TH,417,PEARSON,now(),0000-00-00 00:00:00
PRINCIPLES OF INFORMATION SECURITY,1,0,1,WILLIAM STALLINGS,CS531,4TH,619,CENGAGE LEARNING,now(),0000-00-00 00:00:00
INTRODUCTION TO WIRELESS COMMUNICATION SYSTEM AND NETWORKS,1,0,1,MICHAEL E HERBERT J,CS532,INDIA,446,CENGAGE,now(),0000-00-00 00:00:00
INTERNET AND INTERANET,1,0,1,MULLET,CS533,1999,424,MCGRAW,now(),0000-00-00 00:00:00
COMPUTER GRAPHICS,1,6,1,DANIEL MINDI,CS534,2ND,650,EEE,now(),0000-00-00 00:00:00
FUNDAMENTALS OF DATA BASE SYSTEMS,1,5,1,DONALD BAKER,CS535,3RD,955,PEARSON,now(),0000-00-00 00:00:00
OPERATING SYSTEM,1,6,1,NAVATHE,CS536,2ND,789,MCGRAW,now(),0000-00-00 00:00:00
EMBEDED SOFTWARE,1,0,1,DHAMDHERE,CS537,2006,443,PEARSON,now(),0000-00-00 00:00:00
ALGORITHS,1,5,1,DAVID SIMON,CS538,2ND,524,PEARSON,now(),0000-00-00 00:00:00
MASTERING VISUAL BASIC 6,1,0,1,LCVITIN,CS539,,1284,BPB,now(),0000-00-00 00:00:00
COMPUTER ARCHICTURE ,1,7,1,EVANGDAS PETROUTSOS,CS540,9TH,84,MK,now(),0000-00-00 00:00:00
COMPUTER AS COMPONENTS,1,0,1,JHON HENNRY,CS541,2ND,505,MK,now(),0000-00-00 00:00:00
INFORMATION STORAGE AND MANGEMENT,1,7,1,WAYNE WOLF,CS542,2ND,488,WILEY,now(),0000-00-00 00:00:00
COMPUTER ARCHITECTURE ,1,7,1,M C EDUCATION SERVISES,CS543,MK,82,MK,now(),0000-00-00 00:00:00
STORAGE NETWORKS,1,7,1,JHON HENNRY,CS544,WILEY,400,WILEY,now(),0000-00-00 00:00:00
EMBEDED SYSTEM,1,0,1,ULF TROPPER,CS545,2009,716,MC GRAW,now(),0000-00-00 00:00:00
INFORMATION STORAGE AND MANGEMENT,1,7,1,SHIBU K V,CS546,2008,455,WILEY,now(),0000-00-00 00:00:00
JAVA FUNDAMENTALS,1,3,1,EMC,CS547,SL,1035,SPECIAL INDIAN,now(),0000-00-00 00:00:00
COMPUTER ARCHITECTURE,1,0,1,HERBERT SEHILD,CS548,4TH,38,ELSEVIER,now(),0000-00-00 00:00:00
INFORMATION STORAGE AND MANGEMENT,1,7,1,PETTRSON,CS549,2ND,489,WILEY,now(),0000-00-00 00:00:00
COMPUTER ARCHITECTURE,1,7,1,M C EDUCATION SERVISES,CS550,9TH,184,MK,now(),0000-00-00 00:00:00
PROGRAMMING THE WORLD WIDE WEB,1,7,1,MK,CS551,4TH,734,PEARSON,now(),0000-00-00 00:00:00
INFORMATION STORAGE AND MANGEMENT,1,7,1,ROBERT.W.SEBESTA,CS555,2ND,489,WILEY,now(),0000-00-00 00:00:00
OBJECT ORIENTED MODELING AND DESIGN WITH UML,1,5,1,EMC,CS556,2ND,477,PEARSON,now(),0000-00-00 00:00:00
SYSTEM SOFTWARE,1,3,1,MICHAEL BLAHA ,CS558,2017,7.18,TECHNICAL,now(),0000-00-00 00:00:00
SUN EDUCATION SERVICES,1,0,1,A A PUNTAMBEKAR,CS559,2004,G-11,SM,now(),0000-00-00 00:00:00
OPERATING SYSTEMS,1,6,1,NIIT,CS560,3RD,828,MCGRAW,now(),0000-00-00 00:00:00
SUN EDUCATION SERVICES,1,0,1,DHANAJAY.M,CS561,2004,B-4,SM,now(),0000-00-00 00:00:00
CRYPHTOGRAPHY IN NETWORK SECURITY,1,0,1,NIIT,CS562,2018,488,CENGAGE,now(),0000-00-00 00:00:00
OPERATING SYSTEM,1,6,1,BERNARD L MENEZES,CS563,3RD,828,MCGRAW,now(),0000-00-00 00:00:00
DATA COMMUNICATION & NETWORKING,1,3,1,DANANJAY M,CS564,5TH ,,MCGRAW,now(),0000-00-00 00:00:00
DATASTRUCTURE USING C,1,3,1,FROUZAN,CS565,13,315,MCGRAW,now(),0000-00-00 00:00:00
JAVA COMPLETE REFERENCE,1,4,1,E BALAGURUSWAMY,CS566,INDIA,1304,MCGRAW,now(),0000-00-00 00:00:00
PRINCIPLES OF COMPILER DESIGN,1,6,1,HERBERT SEHILD,CS567,2010,581,MCGRAW,now(),0000-00-00 00:00:00
DATA  STRUCTURES USING C,1,3,1,V RAGHAVAN,CS568,13,315,MCGRAW,now(),0000-00-00 00:00:00
NATIONAL CONFERENCE FRONTIES OF CS&TECH,1,0,1,E BALAGURUSWAMY,CS569,2012,382,VINAYAKA,now(),0000-00-00 00:00:00
FUNDAMENTALS OF DATA BASE SYSTEMS,1,5,1,M S BHAGYASHEKAR,CS570,5TH ,1143,PEARSON,now(),0000-00-00 00:00:00
ALGORITHS,1,5,1,RAMAZ,CS571,INDIA,320,MCGRAW,now(),0000-00-00 00:00:00
SIMLATION MODELING AND ANALYSISIS,1,0,1,SANJOY DASGUPTE,CS573,4TH,768,INDIAN,now(),0000-00-00 00:00:00
MICROPROCESSOR AND INTERFACING,1,3,1,AVERILL M LAW,CS574,3RD,16.19,MCGRAW,now(),0000-00-00 00:00:00
ENGINEERING  MATHMATICS-4,1,4,1,DOUGLAS V HALL,CS576,2013,444,SP,now(),0000-00-00 00:00:00
COMPUTER ORGANISATION,1,3,1,DR.KSC,CS577,2002,795,PEARSON,now(),0000-00-00 00:00:00
INTERACTIVE COMPUTER GRAPHICS,1,6,1,CARL HAMACHER,CS579,2013,543,PEARSON,now(),0000-00-00 00:00:00
DATASTRUCTURE USING C,1,3,1,EDWARD ANGEL,CS581,2012,8.45,NP,now(),0000-00-00 00:00:00
ENGINEERING MATHAMETICS-1,1,1,1,A M PADMAREDDY,CS582,2010,589,SP,now(),0000-00-00 00:00:00
OOPS WITH C++,1,5,1,DR.KSC,CS583,2012,8.45,NP,now(),0000-00-00 00:00:00
UNIX SYSTEM USING C++,1,4,1,A M PADMAREDDY,CS584,1997,587,PHI,now(),0000-00-00 00:00:00
MANAGEMANT AND ENTREPRENEURSHIP,1,5,1,TERRENCE CHAN,CS587,2013,276,IK,now(),0000-00-00 00:00:00
COMPUTER AS COMPONENTS,1,0,1,NVR NAIDU,CS588,2016,487,PEARSON,now(),0000-00-00 00:00:00
COMPILER DESIGN,1,5,1,MARILYN WOLF,CS589,2014,7.21,NP,now(),0000-00-00 00:00:00
ELECTRONIC DEVICES AND CIRCUITS,1,0,1,A M PADMAREDDY,CS590,2009,701,WILEY,now(),0000-00-00 00:00:00
SYSYTEM SOFTWARE,1,6,1,ANIL K MANVI,CS591,,485,PEARSON,now(),0000-00-00 00:00:00
GRAPH THEORY AND COMBINATION,1,3,1,LELAND L BECK,CS593,2012,494,PEARSON,now(),0000-00-00 00:00:00
SYSTEM SOFTWARE,1,6,1,CARL HAMACHER,CS594,2012,485,PEARSON,now(),0000-00-00 00:00:00
SYSTEM SOFTWARE,1,6,1,LELAND L BECK,CS596,2002,511,PEARSON,now(),0000-00-00 00:00:00
OBJECT ORIENTED MODELING AND DESIGN WITH UML,1,5,1,LELAND L BECK,CS597,2015,469,PEARSON,now(),0000-00-00 00:00:00
THE INTEL MICROPROCESSOR,1,3,1,MICHEL BLAHA,CS598,2012,759,PEARSON,now(),0000-00-00 00:00:00
ALGORITHMS,1,4,1,BARRY.B.BREY,CS600,2007,772,PEARSON,now(),0000-00-00 00:00:00
OBJECT ORIENTED PRAGRAMMING USING C++,1,5,1,ELLIS HOROWITZ,CS601,2013,723,NANDHI,now(),0000-00-00 00:00:00
THE INTEL MICROPROCESSOR,1,3,1,AM PADMA REDDY,CS602,2013,670,PEARSON,now(),0000-00-00 00:00:00
COMPUTER CONCEPTS AND C PROGRAMMING,1,0,1,BARRY.B.BREY,CS603,2010,571,DREAM TECH,now(),0000-00-00 00:00:00
OBJECT ORIENTED MODELING AND DESIGN WITH UML,1,5,1,VIKAS GUPTA,CS604,2013,469,PEARSON,now(),0000-00-00 00:00:00
DISCREATE MATHEMATICAL STRUCTURES,1,3,1,MICHEL BLAHA,CS605,2011,439,PEARSON,now(),0000-00-00 00:00:00
CONCEPTS AND APPLICATIONS UNIX,1,0,1,DR.DSC,CS606,2008,652,PEARSON,now(),0000-00-00 00:00:00
INTERACTIVE COMPUTER GRAPHICS,1,0,1,SUMITHABA DAS,CS607,2009,791,PEARSON,now(),0000-00-00 00:00:00
AUTOMATA THEORY LANGUAGE & COMPUTATION,1,4,1,EDWARD ANGEL,CS608,2011,479,PEARSON,now(),0000-00-00 00:00:00
THE DESIGN & ANALYSIS OF ALGORITHMS,1,4,1,JOHN E HOPCROFT,CS609,2007,495,PEARSON,now(),0000-00-00 00:00:00
THE INTEL MICROPROCESSOR,1,3,1,ANANY LEVITIN,CS610,2013,670,PEARSON,now(),0000-00-00 00:00:00
LEX & YACC,1,6,1,BARRY B BREY,CS611,2012,341,O REILLY,now(),0000-00-00 00:00:00
GRAPH THEORY AND COMBINATION,1,0,1,JOHN R LEVINE,CS612,2015,502,PRISM,now(),0000-00-00 00:00:00
ELECTRONIC DEVICES AND CIRCUITS,1,0,1,DR DSC,CS613,2011,701,WILEY,now(),0000-00-00 00:00:00
UNIX SYSTEM PROGRAMMING USING C++,1,4,1,ANIL K MAINI,CS614,1997,585,PEARSON,now(),0000-00-00 00:00:00
COMPILER,1,6,1,TERRENCE CHAN,CS615,2013,605,PEARSON,now(),0000-00-00 00:00:00
ADVANCED COMPUTER ARCHITECTURE,1,7,1,ALFRED V AHO,CS616,2013,8.25,TECHNICAL,now(),0000-00-00 00:00:00
DIGITAL PRINCIPLES & APPLICATION,1,0,1,I A DHOTRE,CS617,2014,695,PEARSON,now(),0000-00-00 00:00:00
GRAPH THEORY AND COMBINATION,1,0,1,DONALD P LEACK,CS618,2012,494,PEARSON,now(),0000-00-00 00:00:00
SOFTWARE ENGINEERING,1,3,1,DR DSC,CS619,2007,848,PEARSON,now(),0000-00-00 00:00:00
OPERATIONAL REASEARCH,1,6,1,SOMMERVILLE,CS620,2010,311,INTERLINE,now(),0000-00-00 00:00:00
INFORMATION STORAGE AND MANGEMENT,1,7,1,SREENIVASA REDDY,CS621,2015,439,WILLEY,now(),0000-00-00 00:00:00
FINITE AUTOMATA AND FORMAL LANGUAGES,1,5,1,G SOMASUNADARAM,CS622,2012,451,PEARSON,now(),0000-00-00 00:00:00
DATA STRUCTURES USING C,1,3,1,A M PADMAREDDY,CS623,2015,8.45,NANDHI,now(),0000-00-00 00:00:00
GRAPH THEORY AND COMBINATION,1,0,1,AM PADMA REDDY,CS624,2015,502,PRISM,now(),0000-00-00 00:00:00
DIGITAL PRINCIPALS AND APPLICATION ,1,0,1,DR.DSC,CS626,2012,672,PEARSON,now(),0000-00-00 00:00:00
MANAGEMENT AND ENTERPRENERSHIP,1,5,1,DONALD P LEACH,CS627,2012,276,IK,now(),0000-00-00 00:00:00
ELECTRONIC DEVICES AND CIRCUITS,1,0,1,NVR NAIDU,CS628,2009,701,WILEY,now(),0000-00-00 00:00:00
COMPUTER ARCHITECHTURE,1,7,1,ANIL K MAINI,CS629,2007,C-58,PEARSON,now(),0000-00-00 00:00:00
MANAGEMENT AND ENTERPRENERSHIP,1,5,1,JOHN L HENNESSY,CS630,2008,272,IK,now(),0000-00-00 00:00:00
OBJECT ORIENTED MODELING AND DESIGN WITH UML,1,5,1,NVR NAIDU,CS631,2012,469,PEARSON,now(),0000-00-00 00:00:00
OPERATIONAL AMPLIFIER,1,0,1,MICHAEL BLAHA ,CS632,1971,469,MC GRAW,now(),0000-00-00 00:00:00
AUTOMATA THEORY LANGUAGE & COMPUTATION,1,4,1,JERAIL G GRAEME,CS633,2013,479,PEARSON,now(),0000-00-00 00:00:00
FINATE AUTOMATA AND FORMAL LANGUAGES,1,5,1,JOHN E HOPCROFT,CS634,2014,451,PEARSON,now(),0000-00-00 00:00:00
MANAGEMENT AND ENTREPRENEURSHIP,1,5,1,AM PADMA REDDY,CS635,2012,276,IK,now(),0000-00-00 00:00:00
OPERATING SYSTEM CONCEPTS,1,6,1,NVR NAIDU,CS636,2013,957,WILEY,now(),0000-00-00 00:00:00
ADVANCED COMPUTER ARCHITECTURE,1,7,1,ABRAHAM SILBERSCATZ,CS637,2013,828,TECHNICAL,now(),0000-00-00 00:00:00
FINATE AUTOMATA AND FORMAL LANGUAGES,1,5,1,IA DHOTRE,CS638,2008,8.4,NANDHI,now(),0000-00-00 00:00:00
COMPUTER ORGANISATION,1,3,1,A M PADMAREDDY,CS639,2002,795,INTERNATIONAL,now(),0000-00-00 00:00:00
GRAPH THEORY AND COMBINATION,1,0,1,CARL HAMACHER,CS640,2012,494,PRISM,now(),0000-00-00 00:00:00
ENGINEERING MATHMATICS-4,1,4,1,DR DSC,CS641,2012,444,SUDHA,now(),0000-00-00 00:00:00
INTRODUCTION TO THE DESIGN & ANALYSIS OF ALGORITHMS,1,0,1,DR KSC,CS642,2011,505,PEARSON,now(),0000-00-00 00:00:00
DESIGN &ANALYSIS OF ALGORITHMS,1,0,1,ANANY LEVITIN,CS643,2014,10.13,NANDHI,now(),0000-00-00 00:00:00
GRAPH THEORY AND COMBINATION,1,0,1,AM PADMA REDDY,CS644,2013,494,PRISM,now(),0000-00-00 00:00:00
INTERACTIVE COMPUTER GRAPHICS,1,0,1,DR DSC,CS645,2013,483,PEARSON,now(),0000-00-00 00:00:00
DISCREATE MATHEMATICAL STRUCTURES,1,3,1,EDWARD ANGEL,CS646,2011,439,PRISM,now(),0000-00-00 00:00:00
STRUCTURED COMPUTER ORGANISATION,1,3,1,DR DSC,CS650,1997,575,PRISM,now(),0000-00-00 00:00:00
COMMUNICATION NETWORKS,1,5,1,ANDREW,CS652,2011,871,MC GRAW,now(),0000-00-00 00:00:00
ENGINEERING MATHAMATICS-2,1,2,1,ALBERT MALVNO,CS653,2011,491,SUDHA,now(),0000-00-00 00:00:00
ENGINEERING MATHAMATICS-2,1,2,1,DR.KSC,CS654,2014,491,SUDHA,now(),0000-00-00 00:00:00
ENGINEERING PHYSICS,1,0,1,DR.KSC,CS655,2015,540,SUDHA,now(),0000-00-00 00:00:00
PRINCIPLE OF MANANGEMENT,1,0,1,SP BASAVARAJU,CS656,2011,409,PEARSON,now(),0000-00-00 00:00:00
DISCREATE MATHEMATICAL STRUCTURES,1,3,1,PC TRIPATHI,CS657,2011,439,PEARSON,now(),0000-00-00 00:00:00
DATA STRUCTURES USING C&C++,1,3,1,DR DSC,CS658,2013,663,PEARSON,now(),0000-00-00 00:00:00
GRAPH THEORY AND COMBINATION,1,0,1,YEDIDYAL LANGASAM,CS659,2005,494,PRISM,now(),0000-00-00 00:00:00
SUNSTAR SCANNER,1,0,1,DR DSC,CS660,2017,188,SUNSTAR,now(),0000-00-00 00:00:00
COMPUTER ARCHITECTURE,1,3,1,MODEL QUESTIONS,CS661,2007,C-58,PEARSON,now(),0000-00-00 00:00:00
GRAPH THEORY AND COMBINATION,1,0,1,JOHN L HENNESSY,CS662,2015,494,PEARSON,now(),0000-00-00 00:00:00
ADVANCED MICROPROCESSORS,1,3,1,DR DSC,CS663,2004,501,TECHNICAL,now(),0000-00-00 00:00:00
IBM PC AND CLONES,1,0,1,A P GODSE,CS664,1991,727,TATA MCGRAW,now(),0000-00-00 00:00:00
PROGRAMING WITH JAVA,1,4,1,B GOVINDA RAJULU,CS665,2011,289,SUDHA,now(),0000-00-00 00:00:00
OPERATING SYSTEM CONCEPTS,1,6,1,SATHISH HUNNAR,CS666,2010,957,PEARSON,now(),0000-00-00 00:00:00
COMPILERS,1,5,1,WILEY,CS667,2007,993,PEARSON,now(),0000-00-00 00:00:00
SOFTWARE ENGINEERING,1,3,1,ALFRED V AHO,CS668,2012,824,PEARSON,now(),0000-00-00 00:00:00
PHYTHON APLLICATIONS AND PROGRAMMING,1,7,1,IAN SOMMER VILLE,CS669,2018,26,TECHNICAL,now(),0000-00-00 00:00:00
ANALYSIS  AND DESIGN OF ALGORITHMS,1,4,1,A A PUNTAMBEKAR,CS670,2008,11.4,NANDHI,now(),0000-00-00 00:00:00
STSTEM SOFTWARE,1,6,1,A M PADMAREDDY,CS671,2007,485,PEARSON,now(),0000-00-00 00:00:00
MANAGEMENT AND ENTREPRENEURSHIP,1,5,1,LELAND L BECK,CS672,2016,276,IK,now(),0000-00-00 00:00:00
SYSTEM SOFTWARE,1,6,1,NVR NAIDU,CS674,2013,7.17,NANDHI,now(),0000-00-00 00:00:00
COMPUTER ORGANISATION,1,3,1,AM PADMA REDDY,CS675,2002,795,MC GRAW,now(),0000-00-00 00:00:00
BASIC ELECRONICS,1,0,1,CARL HAMACHER,CS676,2013,8068,PEARSON,now(),0000-00-00 00:00:00
ENGINEERING MATHMATICS-3,1,3,1,R D SUDHAKAR SAMUL,CS678,2013,473,SUDHA,now(),0000-00-00 00:00:00
INFORMATION STORAGE AND MANGEMENT,1,7,1,DR KSC,CS680,2015,,WILEY,now(),0000-00-00 00:00:00
DIGITAL PRINCIPALS AND APPLICATION ,1,0,1,G SOMASUNADARAM,CS681,2004,678,TATA MCGRAW,now(),0000-00-00 00:00:00
DIGITAL PRINCIPALS AND APPLICATION ,1,0,1,DONALD D GIVONE,CS682,2015,672,PEARSON,now(),0000-00-00 00:00:00
ENGINEERING MATHMATICS-4,1,4,1,DONALD D GIVONE,CS683,2012,444,SUDHA,now(),0000-00-00 00:00:00
DIGITAL PRINCIPALS AND APPLICATION ,1,0,1,DR DSC,CS684,2011,672,PEARSON,now(),0000-00-00 00:00:00
ELECTRONIC CIRCUITS,1,0,1,DONALD D GIVONE,CS685,2012,508,FILLIP,now(),0000-00-00 00:00:00
COMPUTER ORGANISATION,1,3,1,R D SUDHAKAR SAMUL,CS686,2007,430,PEARSON,now(),0000-00-00 00:00:00
THE INTEL MICROPROCESSOR,1,4,1,L KRISHNANDA,CS687,2013,490,PEARSON,now(),0000-00-00 00:00:00
MATHAMATICS-4,1,4,1,BARRY B BREY,CS688,2016,473,SUDHA,now(),0000-00-00 00:00:00
ANALOG AND DIGITAL ELECTRONICS,1,3,1,DR KSC,CS689,2007,B-20,TECHNICAL,now(),0000-00-00 00:00:00
ADVANCED MICROPROCESSOR,1,4,1,A P GODSE,CS690,2014,211,SAPNA,now(),0000-00-00 00:00:00
MICROPROCESSOR,1,4,1,K SHASHIDAR,CS692,2008,8.25,NANDHI,now(),0000-00-00 00:00:00
DIGITAL PRINCIPLES & APPLICATION,1,3,1,A M PADMAREDDY,CS693,2007,677,TATA MCGRAW,now(),0000-00-00 00:00:00
OBJECT ORIENTED  PROGRAMMING WITH C++,1,5,1,DONALD P LEACH,CS694,2010,633,MC GRAW,now(),0000-00-00 00:00:00
COMPUTER ARCHITECHTURE,1,7,1,E BALAGURUSWAMY,CS695,2012,C-82,MORGANN,now(),0000-00-00 00:00:00
DATA STRUCTURE USING C AND C++,1,3,1,JOHN L HENNESSY,CS697,2012,8.45,NANDHI,now(),0000-00-00 00:00:00
FINATE AUTOMATA AND FORMAL LANGUAGES,1,5,1,A M PADMAREDDY,CS698,2009,791,NANDHI,now(),0000-00-00 00:00:00
INTERACTIVE COMPUTER GRAPHICS,1,0,1,A M PADMAREDDY,CS699,2009,605,PEARSON,now(),0000-00-00 00:00:00
CHEMISTRY FOR ENGINEERING STUDENT,1,0,1,EDWARD ANGEL,CS703,2014,276,SUBAS,now(),0000-00-00 00:00:00
DIGITAL PRINCIPALS AND APPLICATION ,1,0,1,JAI PRAKASH,CS704,2012,672,MC GRAW,now(),0000-00-00 00:00:00
COMMUNICATION NETWORKS,1,5,1,DONALD P LEACH,CS706,2013,871,MC GRAW,now(),0000-00-00 00:00:00
ENGINEERING MATHEMATICS-4,1,4,1,INDRA WIDIJAYA,CS708,2016,444,SUDHA,now(),0000-00-00 00:00:00
OPERATIONAL REASEARCH,1,6,1,DR KSC,CS709,2010,1038,MC GRAW,now(),0000-00-00 00:00:00
SOFTWARE ENGINEERING,1,3,1,FREDRICK S HILLER,CS710,2009,848,PEARSON,now(),0000-00-00 00:00:00
COMPUTER AS COMPONENTS,1,0,1,SOMMERVILLE,CS712,2014,497,MORGANN,now(),0000-00-00 00:00:00
COMPUTER CONCEPTS & C PROGRAMMING,1,0,1,WAYNE WOLF,CS714,2002,232,SWAPNA,now(),0000-00-00 00:00:00
